Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
79,172.16.0.5-192.168.50.1-64859-80-6,192.168.50.1,80,172.16.0.5,64859,6,2018-12-01 10:53:12.576916,219,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9132.4200913242,219.0,0.0,219.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,4566.2100456621,4566.2100456621,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,235,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DrDoS_DNS
1944,172.16.0.5-192.168.50.1-64859-80-6,172.16.0.5,64859,192.168.50.1,80,6,2018-12-01 10:53:12.577137,123,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24390.243902439022,61.5,84.14570696119915,121.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,8130.081300813006,16260.162601626012,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,64,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2772,172.16.0.5-192.168.50.1-512-28302-17,172.16.0.5,512,192.168.50.1,28302,17,2018-12-01 10:53:12.714989,850,4,0,5592.0,0.0,1398.0,1398.0,1398.0,0.0,0.0,0.0,0.0,0.0,6578823.529411765,4705.882352941177,283.33333333333337,486.4178587730239,845.0,2.0,850.0,283.33333333333337,486.4178587730239,845.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,0,4705.882352941177,0.0,1398.0,1398.0,1398.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1747.5,1398.0,0.0,128,0,0,0,0,0,0,4,5592,0,0,-1,-1,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
586,172.16.0.5-192.168.50.1-61475-11031-17,172.16.0.5,61475,192.168.50.1,11031,17,2018-12-01 10:53:12.958845,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
1053,172.16.0.5-192.168.50.1-530-56374-17,172.16.0.5,530,192.168.50.1,56374,17,2018-12-01 10:53:13.146692,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2658,172.16.0.5-192.168.50.1-56374-530-17,192.168.50.1,530,172.16.0.5,56374,17,2018-12-01 10:53:13.146829,2,2,0,1040.0,0.0,520.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,520000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,1000000.0,0.0,520.0,520.0,520.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,780.0,520.0,0.0,64,0,0,0,0,0,0,2,1040,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DrDoS_DNS
2551,172.16.0.5-192.168.50.1-8610-11984-17,172.16.0.5,8610,192.168.50.1,11984,17,2018-12-01 10:53:13.434346,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,40,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2429,172.16.0.5-192.168.50.1-530-22152-17,172.16.0.5,530,192.168.50.1,22152,17,2018-12-01 10:53:13.565215,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,40,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2351,172.16.0.5-192.168.50.1-530-33775-17,172.16.0.5,530,192.168.50.1,33775,17,2018-12-01 10:53:13.691636,4,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,736000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,500000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2444,172.16.0.5-192.168.50.1-62443-39484-17,172.16.0.5,62443,192.168.50.1,39484,17,2018-12-01 10:53:13.797021,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2637,172.16.0.5-192.168.50.1-62653-15689-17,172.16.0.5,62653,192.168.50.1,15689,17,2018-12-01 10:53:14.100462,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
669,172.16.0.5-192.168.50.1-15689-62653-17,192.168.50.1,62653,172.16.0.5,15689,17,2018-12-01 10:53:14.100608,3,2,0,1040.0,0.0,520.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,346666666.6666667,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,520.0,520.0,520.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,780.0,520.0,0.0,64,0,0,0,0,0,0,2,1040,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DrDoS_DNS
1628,172.16.0.5-192.168.50.1-61815-42895-17,172.16.0.5,61815,192.168.50.1,42895,17,2018-12-01 10:53:14.103076,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
228,172.16.0.5-192.168.50.1-530-19823-17,172.16.0.5,530,192.168.50.1,19823,17,2018-12-01 10:53:14.277127,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
1699,172.16.0.5-192.168.50.1-530-26913-17,172.16.0.5,530,192.168.50.1,26913,17,2018-12-01 10:53:14.283786,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2285,172.16.0.5-192.168.50.1-63090-46774-17,172.16.0.5,63090,192.168.50.1,46774,17,2018-12-01 10:53:14.820041,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2409,172.16.0.5-192.168.50.1-62180-15915-17,172.16.0.5,62180,192.168.50.1,15915,17,2018-12-01 10:53:14.949589,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
1682,172.16.0.5-192.168.50.1-63137-28290-17,172.16.0.5,63137,192.168.50.1,28290,17,2018-12-01 10:53:15.616895,4,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,736000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,500000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2629,172.16.0.5-192.168.50.1-28290-63137-17,192.168.50.1,63137,172.16.0.5,28290,17,2018-12-01 10:53:15.617064,3,2,0,1040.0,0.0,520.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,346666666.6666667,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,520.0,520.0,520.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,780.0,520.0,0.0,64,0,0,0,0,0,0,2,1040,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DrDoS_DNS
2803,172.16.0.5-192.168.50.1-63231-18768-17,172.16.0.5,63231,192.168.50.1,18768,17,2018-12-01 10:53:15.788628,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,64,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
81,172.16.0.5-192.168.50.1-56399-80-6,172.16.0.5,56399,192.168.50.1,80,6,2018-12-01 10:53:16.293945,194,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10309.278350515464,194.0,0.0,194.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,5154.639175257732,5154.639175257732,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,64,227,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2740,172.16.0.5-192.168.50.1-56399-80-6,192.168.50.1,80,172.16.0.5,56399,6,2018-12-01 10:53:16.294142,122,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24590.16393442623,61.0,83.43860018001261,120.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,8196.721311475409,16393.442622950817,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,227,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DrDoS_DNS
529,172.16.0.5-192.168.50.1-61751-28426-17,172.16.0.5,61751,192.168.50.1,28426,17,2018-12-01 10:53:16.473499,3,2,0,126.0,0.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,42000000.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,63.0,63.0,63.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,94.5,63.0,0.0,64,0,0,0,0,0,0,2,126,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
3238,172.16.0.5-192.168.50.1-28426-61751-17,192.168.50.1,61751,172.16.0.5,28426,17,2018-12-01 10:53:16.473625,3,2,0,126.0,0.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,42000000.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,63.0,63.0,63.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,94.5,63.0,0.0,64,0,0,0,0,0,0,2,126,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DrDoS_DNS
2271,172.16.0.5-192.168.50.1-62560-34621-17,172.16.0.5,62560,192.168.50.1,34621,17,2018-12-01 10:53:16.487378,2,2,0,126.0,0.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,63000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,1000000.0,0.0,63.0,63.0,63.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,94.5,63.0,0.0,64,0,0,0,0,0,0,2,126,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2424,172.16.0.5-192.168.50.1-530-43158-17,172.16.0.5,530,192.168.50.1,43158,17,2018-12-01 10:53:17.012082,4,2,0,730.0,0.0,365.0,365.0,365.0,0.0,0.0,0.0,0.0,0.0,182500000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,500000.0,0.0,365.0,365.0,365.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,547.5,365.0,0.0,64,0,0,0,0,0,0,2,730,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
373,172.16.0.5-192.168.50.1-43158-530-17,192.168.50.1,530,172.16.0.5,43158,17,2018-12-01 10:53:17.012208,3,2,0,730.0,0.0,365.0,365.0,365.0,0.0,0.0,0.0,0.0,0.0,243333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,365.0,365.0,365.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,547.5,365.0,0.0,64,0,0,0,0,0,0,2,730,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DrDoS_DNS
649,172.16.0.5-192.168.50.1-530-24108-17,172.16.0.5,530,192.168.50.1,24108,17,2018-12-01 10:53:17.126104,3,2,0,882.0,0.0,441.0,441.0,441.0,0.0,0.0,0.0,0.0,0.0,294000000.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,441.0,441.0,441.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,661.5,441.0,0.0,64,0,0,0,0,0,0,2,882,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
2714,172.16.0.5-192.168.50.1-61821-62480-17,172.16.0.5,61821,192.168.50.1,62480,17,2018-12-01 10:53:17.133087,3,2,0,1046.0,0.0,523.0,523.0,523.0,0.0,0.0,0.0,0.0,0.0,348666666.6666667,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,523.0,523.0,523.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,784.5,523.0,0.0,64,0,0,0,0,0,0,2,1046,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
1409,172.16.0.5-192.168.50.1-530-38746-17,172.16.0.5,530,192.168.50.1,38746,17,2018-12-01 10:53:17.581988,4,2,0,1516.0,0.0,758.0,758.0,758.0,0.0,0.0,0.0,0.0,0.0,379000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,500000.0,0.0,758.0,758.0,758.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1137.0,758.0,0.0,40,0,0,0,0,0,0,2,1516,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
83,172.16.0.5-192.168.50.1-25567-80-6,172.16.0.5,25567,192.168.50.1,80,6,2018-12-01 10:53:17.623577,158,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12658.227848101267,158.0,0.0,158.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,6329.113924050634,6329.113924050634,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,64,227,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
618,172.16.0.5-192.168.50.1-25567-80-6,192.168.50.1,80,172.16.0.5,25567,6,2018-12-01 10:53:17.623738,134,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22388.059701492537,67.0,90.50966799187808,131.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,7462.686567164178,14925.373134328356,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,227,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DrDoS_DNS
708,192.168.50.6-4.2.2.4-53083-53-17,192.168.50.6,53083,4.2.2.4,53,17,2018-12-01 10:53:17.748135,20799,2,2,96.0,610.0,48.0,48.0,48.0,0.0,305.0,305.0,305.0,0.0,33943.939612481365,192.316938314342,6933.0,12003.11209645232,20793.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,96.158469157171,96.158469157171,48.0,305.0,150.8,140.7646972788277,19814.7,0,0,0,0,0,0,0,0,1.0,188.5,48.0,305.0,64,0,0,0,0,0,0,2,96,2,610,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
372,192.168.50.6-52.36.71.24-57031-443-6,192.168.50.6,57031,52.36.71.24,443,6,2018-12-01 10:53:17.769728,80291661,38,35,21906.0,7532.0,2920.0,0.0,576.4736842105262,1025.9420123975217,3403.0,0.0,215.2,685.3276931941563,366.6383237482159,0.9091853262320728,1115161.958333333,3129372.4413315505,10018986.0,0.0,80200511.0,2167581.378378378,4155977.8012507167,10110062.0,1.0,80200643.0,2358842.441176471,4303222.452187587,10110135.0,0.0,0,0,0,0,784,708,0.473274553381079,0.4359107728509938,0.0,3403.0,397.8108108108107,887.1370865274907,787012.2102924844,0,0,0,0,1,0,0,0,0.0,403.2602739726028,576.4736842105264,215.2,784,0,0,0,0,0,0,38,21906,35,7532,8192,62780,28,20,124673.125,76591.22514722931,309093.0,90923.0,9900390.625,294311.0081213593,10018986.0,9174100.0,0,0,BENIGN
1857,192.168.50.6-4.2.2.4-60153-53-17,192.168.50.6,60153,4.2.2.4,53,17,2018-12-01 10:53:17.769942,20662,2,2,154.0,410.0,77.0,77.0,77.0,0.0,205.0,205.0,205.0,0.0,27296.486303358823,193.5921014422612,6887.333333333334,11925.747160380908,20658.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,96.79605072113058,96.79605072113058,77.0,205.0,128.2,70.10848736066126,4915.2,0,0,0,0,0,0,0,0,1.0,160.25,77.0,205.0,64,0,0,0,0,0,0,2,154,2,410,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1278,192.168.50.6-4.2.2.4-62102-53-17,192.168.50.6,62102,4.2.2.4,53,17,2018-12-01 10:53:17.791237,20712,2,2,154.0,310.0,77.0,77.0,77.0,0.0,155.0,155.0,155.0,0.0,22402.471996910004,193.1247585940517,6904.0,11953.748658893575,20707.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,96.56237929702588,96.56237929702588,77.0,155.0,108.2,42.72235948540296,1825.2,0,0,0,0,0,0,0,0,1.0,135.25,77.0,155.0,64,0,0,0,0,0,0,2,154,2,310,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1537,192.168.50.6-8.8.8.8-62102-53-17,192.168.50.6,62102,8.8.8.8,53,17,2018-12-01 10:53:17.808883,44823,2,2,154.0,310.0,77.0,77.0,77.0,0.0,155.0,155.0,155.0,0.0,10351.828302434018,89.23989915891394,14941.0,25874.24099369873,44818.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,44.61994957945697,44.61994957945697,77.0,155.0,108.2,42.72235948540296,1825.2,0,0,0,0,0,0,0,0,1.0,135.25,77.0,155.0,64,0,0,0,0,0,0,2,154,2,310,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
3043,172.16.0.5-192.168.50.1-634-30829-17,172.16.0.5,634,192.168.50.1,30829,17,2018-12-01 10:53:17.934901,62186,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,1415109.51017914,3216.1579776798635,312.4924623115578,578.2026912905402,6974.0,1.0,62186.0,312.4924623115578,578.2026912905402,6974.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4000,0,3216.1579776798635,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,0.0,4000,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
